date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-03-11,US_NC,8.0,7.0,51.0,2.0,0.0,-1.0
2020-03-12,US_NC,9.0,18.0,44.0,-1.0,-2.0,0.0
2020-03-13,US_NC,5.0,24.0,37.0,-4.0,-3.0,0.0
2020-03-14,US_NC,-1.0,17.0,57.0,-4.0,0.0,1.0
2020-03-15,US_NC,-8.0,13.0,-3.0,-14.0,-9.0,3.0
2020-03-16,US_NC,-4.0,21.0,22.0,-15.0,-15.0,5.0
2020-03-17,US_NC,-13.0,19.0,14.0,-18.0,-20.0,9.0
2020-03-18,US_NC,-22.0,9.0,28.0,-23.0,-25.0,10.0
2020-03-19,US_NC,-23.0,10.0,42.0,-28.0,-27.0,11.0
2020-03-20,US_NC,-25.0,10.0,63.0,-29.0,-28.0,11.0
2020-03-21,US_NC,-32.0,2.0,45.0,-29.0,-19.0,8.0
2020-03-22,US_NC,-39.0,-10.0,-7.0,-42.0,-29.0,9.0
2020-03-23,US_NC,-32.0,-5.0,-17.0,-41.0,-33.0,14.0
2020-03-24,US_NC,-31.0,-4.0,-8.0,-38.0,-34.0,15.0
2020-03-25,US_NC,-28.0,-1.0,5.0,-39.0,-36.0,15.0
2020-03-26,US_NC,-35.0,-7.0,11.0,-43.0,-38.0,16.0
2020-03-27,US_NC,-35.0,-6.0,38.0,-45.0,-39.0,16.0
2020-03-28,US_NC,-40.0,-10.0,38.0,-44.0,-29.0,10.0
2020-03-29,US_NC,-40.0,-15.0,13.0,-51.0,-35.0,10.0
2020-03-30,US_NC,-34.0,-10.0,23.0,-45.0,-41.0,15.0
2020-03-31,US_NC,-40.0,-17.0,-18.0,-46.0,-44.0,19.0
2020-04-01,US_NC,-38.0,-13.0,-14.0,-45.0,-45.0,18.0
2020-04-02,US_NC,-37.0,-11.0,7.0,-47.0,-45.0,18.0
2020-04-03,US_NC,-34.0,-5.0,26.0,-46.0,-44.0,17.0
2020-04-04,US_NC,-41.0,-11.0,21.0,-48.0,-32.0,12.0
2020-04-05,US_NC,-43.0,-14.0,5.0,-55.0,-38.0,11.0
2020-04-06,US_NC,-36.0,-10.0,22.0,-46.0,-44.0,16.0
2020-04-07,US_NC,-36.0,-9.0,24.0,-44.0,-45.0,18.0
2020-04-08,US_NC,-36.0,-10.0,15.0,-44.0,-46.0,17.0
2020-04-09,US_NC,-35.0,-5.0,11.0,-47.0,-47.0,18.0
2020-04-10,US_NC,-36.0,-6.0,12.0,-52.0,-57.0,21.0
2020-04-11,US_NC,-40.0,-5.0,20.0,-49.0,-35.0,11.0
2020-04-12,US_NC,-61.0,-32.0,-35.0,-61.0,-44.0,12.0
2020-04-13,US_NC,-39.0,-17.0,1.0,-51.0,-49.0,18.0
2020-04-14,US_NC,-33.0,-10.0,31.0,-42.0,-44.0,17.0
2020-04-15,US_NC,-28.0,-7.0,-6.0,-44.0,-45.0,17.0
2020-04-16,US_NC,-29.0,-6.0,12.0,-45.0,-44.0,17.0
2020-04-17,US_NC,-31.0,-8.0,32.0,-45.0,-43.0,17.0
2020-04-18,US_NC,-36.0,-10.0,10.0,-45.0,-30.0,11.0
2020-04-19,US_NC,-38.0,-15.0,-10.0,-54.0,-36.0,10.0
2020-04-20,US_NC,-34.0,-14.0,-11.0,-50.0,-44.0,18.0
2020-04-21,US_NC,-29.0,-7.0,29.0,-41.0,-43.0,16.0
2020-04-22,US_NC,-29.0,-8.0,22.0,-42.0,-44.0,16.0
2020-04-23,US_NC,-36.0,-12.0,-30.0,-50.0,-45.0,20.0
2020-04-24,US_NC,-31.0,-8.0,33.0,-44.0,-43.0,17.0
2020-04-25,US_NC,-37.0,-10.0,3.0,-46.0,-30.0,11.0
2020-04-26,US_NC,-35.0,-11.0,10.0,-50.0,-35.0,9.0
2020-04-27,US_NC,-25.0,-6.0,28.0,-42.0,-41.0,15.0
2020-04-28,US_NC,-24.0,-3.0,38.0,-38.0,-42.0,10.0
2020-04-29,US_NC,-25.0,-4.0,12.0,-40.0,-43.0,16.0
2020-04-30,US_NC,-29.0,-7.0,-17.0,-45.0,-44.0,18.0
2020-05-01,US_NC,-23.0,0.0,31.0,-39.0,-41.0,15.0
2020-05-02,US_NC,-27.0,-1.0,57.0,-35.0,-26.0,8.0
2020-05-03,US_NC,-27.0,-3.0,39.0,-42.0,-30.0,7.0
2020-05-04,US_NC,-20.0,-1.0,44.0,-37.0,-40.0,13.0
2020-05-05,US_NC,-22.0,1.0,10.0,-37.0,-40.0,15.0
2020-05-06,US_NC,-24.0,-2.0,11.0,-36.0,-41.0,15.0
2020-05-07,US_NC,-22.0,2.0,29.0,-37.0,-40.0,15.0
2020-05-08,US_NC,-25.0,-1.0,14.0,-38.0,-40.0,15.0
2020-05-09,US_NC,-22.0,11.0,40.0,-30.0,-24.0,7.0
2020-05-10,US_NC,-23.0,5.0,34.0,-37.0,-26.0,5.0
2020-05-11,US_NC,-21.0,-2.0,39.0,-34.0,-37.0,12.0
2020-05-12,US_NC,-20.0,1.0,42.0,-31.0,-38.0,14.0
2020-05-13,US_NC,-22.0,-2.0,25.0,-34.0,-38.0,14.0
2020-05-14,US_NC,-22.0,0.0,42.0,-34.0,-38.0,14.0
2020-05-15,US_NC,-22.0,0.0,72.0,-32.0,-38.0,12.0
2020-05-16,US_NC,-25.0,1.0,90.0,-26.0,-23.0,6.0
2020-05-17,US_NC,-24.0,-2.0,52.0,-34.0,-25.0,6.0
2020-05-18,US_NC,-21.0,-3.0,17.0,-35.0,-37.0,13.0
2020-05-19,US_NC,-25.0,-6.0,-19.0,-38.0,-38.0,16.0
2020-05-20,US_NC,-27.0,-8.0,-25.0,-38.0,-39.0,16.0
2020-05-21,US_NC,-25.0,-3.0,-16.0,-36.0,-39.0,17.0
2020-05-22,US_NC,-19.0,2.0,50.0,-28.0,-37.0,13.0
2020-05-23,US_NC,-19.0,3.0,88.0,-19.0,-18.0,5.0
2020-05-24,US_NC,-19.0,-1.0,65.0,-32.0,-24.0,5.0
2020-05-25,US_NC,-19.0,-2.0,92.0,-39.0,-68.0,18.0
2020-05-26,US_NC,-13.0,1.0,50.0,-24.0,-34.0,11.0
2020-05-27,US_NC,-20.0,-6.0,-2.0,-32.0,-35.0,14.0
2020-05-28,US_NC,-15.0,0.0,21.0,-30.0,-34.0,13.0
2020-05-29,US_NC,-18.0,-3.0,26.0,-30.0,-33.0,13.0
2020-05-30,US_NC,-16.0,2.0,72.0,-18.0,-10.0,5.0
2020-05-31,US_NC,-15.0,1.0,75.0,-25.0,-15.0,4.0
2020-06-01,US_NC,-8.0,5.0,79.0,-24.0,-31.0,9.0
2020-06-02,US_NC,-9.0,5.0,79.0,-22.0,-32.0,10.0
2020-06-03,US_NC,-8.0,6.0,57.0,-23.0,-33.0,10.0
2020-06-04,US_NC,-10.0,5.0,52.0,-24.0,-33.0,11.0
2020-06-05,US_NC,-12.0,3.0,65.0,-25.0,-32.0,10.0
2020-06-06,US_NC,-15.0,4.0,95.0,-19.0,-12.0,3.0
2020-06-07,US_NC,-13.0,2.0,70.0,-24.0,-17.0,3.0
2020-06-08,US_NC,-9.0,3.0,71.0,-25.0,-32.0,9.0
2020-06-09,US_NC,-9.0,4.0,69.0,-24.0,-32.0,10.0
2020-06-10,US_NC,-10.0,2.0,43.0,-25.0,-33.0,10.0
2020-06-11,US_NC,-11.0,2.0,46.0,-27.0,-33.0,11.0
2020-06-12,US_NC,-11.0,3.0,84.0,-23.0,-32.0,9.0
2020-06-13,US_NC,-13.0,4.0,112.0,-13.0,-9.0,2.0
2020-06-14,US_NC,-12.0,1.0,62.0,-23.0,-15.0,3.0
2020-06-15,US_NC,-13.0,-1.0,24.0,-29.0,-34.0,11.0
2020-06-16,US_NC,-16.0,-3.0,5.0,-31.0,-34.0,13.0
2020-06-17,US_NC,-11.0,2.0,40.0,-26.0,-34.0,11.0
2020-06-18,US_NC,-11.0,3.0,55.0,-25.0,-33.0,10.0
2020-06-19,US_NC,-12.0,3.0,75.0,-23.0,-33.0,8.0
2020-06-20,US_NC,-13.0,8.0,95.0,-16.0,-10.0,2.0
2020-06-21,US_NC,-12.0,6.0,74.0,-22.0,-14.0,1.0
2020-06-22,US_NC,-10.0,1.0,79.0,-23.0,-35.0,9.0
2020-06-23,US_NC,-9.0,3.0,77.0,-21.0,-34.0,10.0
2020-06-24,US_NC,-9.0,2.0,70.0,-22.0,-33.0,9.0
2020-06-25,US_NC,-10.0,3.0,60.0,-24.0,-33.0,10.0
2020-06-26,US_NC,-12.0,3.0,98.0,-21.0,-33.0,8.0
2020-06-27,US_NC,-16.0,2.0,110.0,-13.0,-11.0,2.0
2020-06-28,US_NC,-15.0,-2.0,56.0,-23.0,-14.0,3.0
2020-06-29,US_NC,-8.0,3.0,80.0,-23.0,-34.0,9.0
2020-06-30,US_NC,-7.0,3.0,68.0,-21.0,-34.0,10.0
2020-07-01,US_NC,-5.0,5.0,63.0,-19.0,-36.0,9.0
2020-07-02,US_NC,0.0,13.0,85.0,-16.0,-38.0,9.0
2020-07-03,US_NC,-6.0,14.0,138.0,-22.0,-56.0,12.0
2020-07-04,US_NC,-31.0,0.0,113.0,-25.0,-27.0,4.0
2020-07-05,US_NC,-19.0,-7.0,55.0,-21.0,-21.0,3.0
2020-07-06,US_NC,-6.0,4.0,88.0,-20.0,-38.0,9.0
2020-07-07,US_NC,-10.0,1.0,64.0,-21.0,-36.0,11.0
2020-07-08,US_NC,-10.0,0.0,54.0,-23.0,-36.0,10.0
2020-07-09,US_NC,-10.0,2.0,58.0,-23.0,-35.0,10.0
2020-07-10,US_NC,-12.0,0.0,85.0,-21.0,-34.0,9.0
2020-07-11,US_NC,-14.0,2.0,100.0,-12.0,-11.0,3.0
2020-07-12,US_NC,-13.0,-1.0,67.0,-19.0,-16.0,3.0
2020-07-13,US_NC,-9.0,2.0,77.0,-23.0,-35.0,9.0
2020-07-14,US_NC,-8.0,3.0,86.0,-23.0,-35.0,9.0
2020-07-15,US_NC,-9.0,1.0,64.0,-25.0,-35.0,9.0
2020-07-16,US_NC,-10.0,2.0,64.0,-23.0,-35.0,10.0
2020-07-17,US_NC,-12.0,0.0,79.0,-22.0,-34.0,9.0
2020-07-18,US_NC,-16.0,0.0,91.0,-13.0,-13.0,3.0
2020-07-19,US_NC,-13.0,0.0,58.0,-20.0,-17.0,3.0
2020-07-20,US_NC,-11.0,1.0,65.0,-23.0,-35.0,9.0
2020-07-21,US_NC,-10.0,2.0,68.0,-24.0,-35.0,10.0
2020-07-22,US_NC,-10.0,1.0,61.0,-24.0,-35.0,9.0
2020-07-23,US_NC,-13.0,-2.0,44.0,-25.0,-35.0,11.0
2020-07-24,US_NC,-12.0,-1.0,69.0,-23.0,-34.0,9.0
2020-07-25,US_NC,-14.0,1.0,98.0,-14.0,-12.0,3.0
2020-07-26,US_NC,-13.0,-1.0,70.0,-20.0,-16.0,3.0
2020-07-27,US_NC,-9.0,2.0,76.0,-22.0,-35.0,8.0
2020-07-28,US_NC,-10.0,0.0,69.0,-25.0,-35.0,10.0
2020-07-29,US_NC,-11.0,-2.0,49.0,-27.0,-36.0,10.0
2020-07-30,US_NC,-10.0,1.0,55.0,-25.0,-35.0,10.0
2020-07-31,US_NC,-9.0,3.0,83.0,-21.0,-35.0,8.0
2020-08-01,US_NC,-13.0,3.0,87.0,-14.0,-13.0,2.0
2020-08-02,US_NC,-11.0,2.0,53.0,-20.0,-17.0,3.0
2020-08-03,US_NC,-10.0,6.0,22.0,-27.0,-36.0,10.0
2020-08-04,US_NC,-10.0,-3.0,66.0,-27.0,-39.0,11.0
2020-08-05,US_NC,-10.0,-2.0,51.0,-24.0,-35.0,9.0
2020-08-06,US_NC,-12.0,-3.0,46.0,-24.0,-35.0,10.0
2020-08-07,US_NC,-12.0,-2.0,70.0,-23.0,-34.0,8.0
2020-08-08,US_NC,-14.0,0.0,98.0,-13.0,-12.0,2.0
2020-08-09,US_NC,-13.0,-2.0,57.0,-19.0,-17.0,2.0
2020-08-10,US_NC,-10.0,-1.0,66.0,-23.0,-35.0,8.0
2020-08-11,US_NC,-10.0,0.0,74.0,-24.0,-35.0,8.0
2020-08-12,US_NC,-11.0,-2.0,53.0,-25.0,-35.0,9.0
2020-08-13,US_NC,-12.0,-2.0,41.0,-24.0,-35.0,9.0
2020-08-14,US_NC,-12.0,-2.0,65.0,-24.0,-34.0,8.0
2020-08-15,US_NC,-16.0,-3.0,41.0,-20.0,-15.0,4.0
2020-08-16,US_NC,-12.0,-1.0,49.0,-19.0,-17.0,3.0
2020-08-17,US_NC,-12.0,-2.0,57.0,-24.0,-35.0,8.0
2020-08-18,US_NC,-12.0,-1.0,70.0,-26.0,-33.0,8.0
2020-08-19,US_NC,-14.0,-5.0,35.0,-28.0,-34.0,9.0
2020-08-20,US_NC,-14.0,-3.0,43.0,-26.0,-33.0,9.0
2020-08-21,US_NC,-15.0,-4.0,46.0,-26.0,-33.0,9.0
2020-08-22,US_NC,-15.0,-1.0,87.0,-18.0,-12.0,2.0
2020-08-23,US_NC,-14.0,-3.0,50.0,-22.0,-16.0,3.0
2020-08-24,US_NC,-15.0,-3.0,48.0,-26.0,-33.0,8.0
2020-08-25,US_NC,-13.0,-2.0,58.0,-27.0,-33.0,9.0
2020-08-26,US_NC,-13.0,-3.0,50.0,-27.0,-32.0,8.0
2020-08-27,US_NC,-14.0,-3.0,47.0,-26.0,-32.0,9.0
2020-08-28,US_NC,-14.0,-3.0,66.0,-24.0,-31.0,7.0
2020-08-29,US_NC,-16.0,-2.0,57.0,-23.0,-13.0,3.0
2020-08-30,US_NC,-13.0,-3.0,61.0,-21.0,-15.0,2.0
2020-08-31,US_NC,-15.0,-4.0,33.0,-28.0,-33.0,8.0
2020-09-01,US_NC,-10.0,1.0,56.0,-26.0,-32.0,8.0
2020-09-02,US_NC,-12.0,-4.0,45.0,-25.0,-33.0,8.0
2020-09-03,US_NC,-9.0,2.0,45.0,-20.0,-33.0,8.0
2020-09-04,US_NC,-9.0,2.0,77.0,-16.0,-33.0,6.0
2020-09-05,US_NC,-12.0,2.0,121.0,-14.0,-16.0,1.0
2020-09-06,US_NC,-9.0,1.0,105.0,-23.0,-19.0,1.0
2020-09-07,US_NC,-12.0,-1.0,134.0,-31.0,-69.0,14.0
2020-09-08,US_NC,-12.0,0.0,59.0,-19.0,-34.0,7.0
2020-09-09,US_NC,-14.0,-5.0,30.0,-25.0,-33.0,8.0
2020-09-10,US_NC,-14.0,-3.0,49.0,-25.0,-33.0,7.0
2020-09-11,US_NC,-15.0,-5.0,68.0,-25.0,-31.0,6.0
2020-09-12,US_NC,-15.0,-3.0,70.0,-20.0,-13.0,1.0
2020-09-13,US_NC,-13.0,-2.0,62.0,-21.0,-15.0,1.0
2020-09-14,US_NC,-13.0,-2.0,65.0,-25.0,-30.0,6.0
2020-09-15,US_NC,-10.0,0.0,79.0,-24.0,-30.0,7.0
2020-09-16,US_NC,-12.0,-4.0,59.0,-24.0,-31.0,7.0
2020-09-17,US_NC,-21.0,-12.0,-12.0,-32.0,-33.0,11.0
2020-09-18,US_NC,-12.0,-3.0,54.0,-24.0,-30.0,7.0
2020-09-19,US_NC,-11.0,-1.0,90.0,-16.0,-12.0,1.0
2020-09-20,US_NC,-10.0,-2.0,65.0,-20.0,-15.0,1.0
2020-09-21,US_NC,-11.0,-1.0,61.0,-24.0,-31.0,7.0
2020-09-22,US_NC,-11.0,-2.0,60.0,-25.0,-30.0,7.0
2020-09-23,US_NC,-13.0,-5.0,44.0,-26.0,-30.0,8.0
2020-09-24,US_NC,-15.0,-4.0,20.0,-27.0,-30.0,9.0
2020-09-25,US_NC,-17.0,-7.0,11.0,-30.0,-31.0,9.0
2020-09-26,US_NC,-13.0,-1.0,73.0,-20.0,-10.0,2.0
2020-09-27,US_NC,-13.0,-4.0,51.0,-21.0,-14.0,2.0
2020-09-28,US_NC,-12.0,-2.0,52.0,-25.0,-29.0,7.0
2020-09-29,US_NC,-16.0,-5.0,9.0,-30.0,-30.0,9.0
2020-09-30,US_NC,-10.0,-2.0,40.0,-24.0,-31.0,7.0
2020-10-01,US_NC,-10.0,0.0,44.0,-23.0,-29.0,7.0
2020-10-02,US_NC,-9.0,0.0,61.0,-22.0,-28.0,5.0
2020-10-03,US_NC,-10.0,1.0,87.0,-17.0,-11.0,0.0
2020-10-04,US_NC,-11.0,-2.0,35.0,-21.0,-15.0,1.0
2020-10-05,US_NC,-11.0,0.0,51.0,-24.0,-30.0,6.0
2020-10-06,US_NC,-12.0,-1.0,56.0,-25.0,-30.0,7.0
2020-10-07,US_NC,-13.0,-4.0,47.0,-25.0,-30.0,7.0
2020-10-08,US_NC,-13.0,-3.0,51.0,-23.0,-30.0,8.0
2020-10-09,US_NC,-13.0,-3.0,65.0,-23.0,-29.0,6.0
2020-10-10,US_NC,-17.0,-6.0,30.0,-24.0,-12.0,4.0
2020-10-11,US_NC,-21.0,-10.0,-18.0,-26.0,-17.0,5.0
2020-10-12,US_NC,-15.0,-3.0,34.0,-25.0,-33.0,8.0
2020-10-13,US_NC,-12.0,-1.0,59.0,-23.0,-29.0,8.0
2020-10-14,US_NC,-11.0,-3.0,49.0,-23.0,-29.0,7.0
2020-10-15,US_NC,-11.0,-1.0,52.0,-20.0,-29.0,7.0
2020-10-16,US_NC,-12.0,-4.0,47.0,-22.0,-29.0,7.0
2020-10-17,US_NC,-10.0,-1.0,97.0,-13.0,-11.0,1.0
2020-10-18,US_NC,-11.0,-3.0,53.0,-16.0,-14.0,2.0
2020-10-19,US_NC,-11.0,-1.0,58.0,-21.0,-29.0,6.0
2020-10-20,US_NC,-12.0,-3.0,58.0,-23.0,-29.0,7.0
2020-10-21,US_NC,-12.0,-3.0,48.0,-21.0,-29.0,7.0
2020-10-22,US_NC,-12.0,-2.0,49.0,-23.0,-29.0,7.0
2020-10-23,US_NC,-11.0,-2.0,73.0,-20.0,-28.0,6.0
2020-10-24,US_NC,-12.0,-1.0,100.0,-16.0,-10.0,1.0
2020-10-25,US_NC,-18.0,-8.0,-8.0,-24.0,-17.0,4.0
2020-10-26,US_NC,-12.0,-1.0,48.0,-22.0,-28.0,6.0
2020-10-27,US_NC,-12.0,-1.0,56.0,-24.0,-28.0,7.0
2020-10-28,US_NC,-14.0,-4.0,16.0,-26.0,-29.0,8.0
2020-10-29,US_NC,-13.0,-5.0,12.0,-28.0,-31.0,9.0
2020-10-30,US_NC,-7.0,2.0,51.0,-22.0,-28.0,5.0
2020-10-31,US_NC,-11.0,4.0,69.0,-22.0,-10.0,0.0
2020-11-01,US_NC,-15.0,-6.0,-1.0,-26.0,-15.0,3.0
2020-11-02,US_NC,-12.0,-1.0,16.0,-25.0,-28.0,7.0
2020-11-03,US_NC,-7.0,3.0,38.0,-26.0,-30.0,8.0
2020-11-04,US_NC,-15.0,-7.0,16.0,-30.0,-29.0,9.0
2020-11-05,US_NC,-14.0,-4.0,19.0,-28.0,-28.0,8.0
2020-11-06,US_NC,-13.0,-6.0,37.0,-28.0,-27.0,7.0
2020-11-07,US_NC,-12.0,-4.0,72.0,-24.0,-8.0,2.0
2020-11-08,US_NC,-11.0,-5.0,38.0,-25.0,-13.0,2.0
2020-11-09,US_NC,-14.0,-3.0,27.0,-28.0,-28.0,7.0
2020-11-10,US_NC,-12.0,-2.0,26.0,-30.0,-28.0,8.0
2020-11-11,US_NC,-13.0,-7.0,-14.0,-35.0,-39.0,12.0
2020-11-12,US_NC,-25.0,-14.0,-24.0,-37.0,-32.0,13.0
2020-11-13,US_NC,-13.0,-2.0,24.0,-28.0,-28.0,8.0
2020-11-14,US_NC,-13.0,-4.0,49.0,-26.0,-9.0,2.0
2020-11-15,US_NC,-14.0,-4.0,13.0,-28.0,-14.0,3.0
2020-11-16,US_NC,-14.0,-2.0,18.0,-29.0,-28.0,7.0
2020-11-17,US_NC,-14.0,-1.0,15.0,-31.0,-28.0,8.0
2020-11-18,US_NC,-15.0,-3.0,1.0,-32.0,-29.0,9.0
2020-11-19,US_NC,-15.0,-2.0,2.0,-31.0,-28.0,9.0
2020-11-20,US_NC,-14.0,-3.0,27.0,-27.0,-27.0,7.0
2020-11-21,US_NC,-13.0,-1.0,51.0,-20.0,-7.0,2.0
2020-11-22,US_NC,-13.0,-2.0,14.0,-26.0,-10.0,3.0
2020-11-23,US_NC,-9.0,5.0,21.0,-31.0,-29.0,7.0
2020-11-24,US_NC,-5.0,12.0,19.0,-21.0,-30.0,8.0
2020-11-25,US_NC,3.0,32.0,13.0,-17.0,-39.0,7.0
2020-11-26,US_NC,-71.0,-27.0,-1.0,-61.0,-81.0,22.0
2020-11-27,US_NC,-23.0,-15.0,51.0,-40.0,-60.0,16.0
2020-11-28,US_NC,-20.0,-12.0,41.0,-24.0,-17.0,4.0
2020-11-29,US_NC,-18.0,-10.0,0.0,-19.0,-15.0,4.0
2020-11-30,US_NC,-14.0,-3.0,-8.0,-29.0,-30.0,9.0
2020-12-01,US_NC,-13.0,-1.0,-4.0,-29.0,-29.0,9.0
2020-12-02,US_NC,-15.0,-5.0,-4.0,-33.0,-29.0,9.0
2020-12-03,US_NC,-13.0,0.0,0.0,-33.0,-28.0,9.0
2020-12-04,US_NC,-16.0,-5.0,7.0,-33.0,-27.0,9.0
2020-12-05,US_NC,-13.0,-3.0,19.0,-31.0,-7.0,4.0
2020-12-06,US_NC,-14.0,-5.0,0.0,-33.0,-12.0,4.0
2020-12-07,US_NC,-17.0,-4.0,-14.0,-36.0,-30.0,9.0
2020-12-08,US_NC,-15.0,-3.0,-3.0,-36.0,-28.0,9.0
2020-12-09,US_NC,-16.0,-5.0,-7.0,-35.0,-29.0,9.0
2020-12-10,US_NC,-15.0,-3.0,1.0,-33.0,-29.0,9.0
2020-12-11,US_NC,-15.0,-4.0,18.0,-33.0,-27.0,9.0
2020-12-12,US_NC,-15.0,-3.0,31.0,-31.0,-6.0,3.0
2020-12-13,US_NC,-14.0,-3.0,13.0,-31.0,-12.0,4.0
2020-12-14,US_NC,-18.0,-5.0,-20.0,-38.0,-31.0,10.0
2020-12-15,US_NC,-11.0,4.0,-3.0,-32.0,-29.0,9.0
2020-12-16,US_NC,-23.0,-12.0,-40.0,-41.0,-34.0,14.0
2020-12-17,US_NC,-13.0,1.0,-14.0,-34.0,-30.0,10.0
2020-12-18,US_NC,-13.0,-2.0,0.0,-29.0,-28.0,9.0
2020-12-19,US_NC,-13.0,1.0,10.0,-18.0,-6.0,3.0
2020-12-20,US_NC,-16.0,-5.0,-31.0,-28.0,-13.0,5.0
2020-12-21,US_NC,-2.0,10.0,14.0,-28.0,-34.0,8.0
2020-12-22,US_NC,1.0,15.0,17.0,-23.0,-36.0,9.0
2020-12-23,US_NC,9.0,30.0,10.0,-18.0,-40.0,8.0
2020-12-24,US_NC,-15.0,30.0,-31.0,-41.0,-65.0,18.0
2020-12-25,US_NC,-87.0,-64.0,-32.0,-65.0,-84.0,26.0
2020-12-26,US_NC,-30.0,-16.0,-11.0,-31.0,-27.0,8.0
2020-12-27,US_NC,-23.0,-15.0,-5.0,-23.0,-19.0,6.0
2020-12-28,US_NC,-12.0,-2.0,21.0,-29.0,-43.0,12.0
2020-12-29,US_NC,-11.0,-1.0,23.0,-27.0,-42.0,12.0
2020-12-30,US_NC,-9.0,4.0,-1.0,-28.0,-42.0,12.0
2020-12-31,US_NC,-5.0,22.0,-11.0,-39.0,-49.0,14.0
2021-01-01,US_NC,-44.0,-32.0,-34.0,-59.0,-73.0,25.0
2021-01-02,US_NC,-21.0,-10.0,13.0,-25.0,-19.0,7.0
2021-01-03,US_NC,-21.0,-12.0,-18.0,-24.0,-17.0,6.0
2021-01-04,US_NC,-13.0,-1.0,-1.0,-29.0,-31.0,10.0
2021-01-05,US_NC,-16.0,-2.0,-13.0,-30.0,-32.0,11.0
2021-01-06,US_NC,-19.0,-6.0,-15.0,-33.0,-32.0,11.0
2021-01-07,US_NC,-17.0,4.0,-19.0,-35.0,-31.0,11.0
2021-01-08,US_NC,-33.0,-18.0,-39.0,-45.0,-37.0,17.0
2021-01-09,US_NC,-23.0,-11.0,-10.0,-37.0,-13.0,8.0
2021-01-10,US_NC,-21.0,-10.0,-11.0,-35.0,-15.0,6.0
2021-01-11,US_NC,-21.0,-7.0,-20.0,-37.0,-30.0,11.0
2021-01-12,US_NC,-20.0,-6.0,-9.0,-37.0,-31.0,11.0
2021-01-13,US_NC,-21.0,-9.0,-8.0,-36.0,-32.0,11.0
2021-01-14,US_NC,-22.0,-10.0,-11.0,-35.0,-32.0,11.0
2021-01-15,US_NC,-24.0,-12.0,-14.0,-35.0,-31.0,11.0
2021-01-16,US_NC,-23.0,-11.0,-9.0,-36.0,-13.0,6.0
2021-01-17,US_NC,-23.0,-13.0,-7.0,-38.0,-18.0,6.0
2021-01-18,US_NC,-20.0,-10.0,4.0,-36.0,-46.0,13.0
2021-01-19,US_NC,-22.0,-7.0,-3.0,-36.0,-32.0,10.0
2021-01-20,US_NC,-24.0,-12.0,-11.0,-38.0,-32.0,11.0
2021-01-21,US_NC,-24.0,-11.0,-19.0,-38.0,-31.0,12.0
2021-01-22,US_NC,-22.0,-10.0,3.0,-36.0,-29.0,10.0
2021-01-23,US_NC,-21.0,-11.0,12.0,-36.0,-10.0,5.0
2021-01-24,US_NC,-24.0,-13.0,-11.0,-37.0,-16.0,6.0
2021-01-25,US_NC,-27.0,-15.0,-35.0,-40.0,-32.0,12.0
2021-01-26,US_NC,-23.0,-11.0,-16.0,-39.0,-31.0,11.0
2021-01-27,US_NC,-22.0,-9.0,-19.0,-38.0,-32.0,11.0
2021-01-28,US_NC,-26.0,-15.0,-31.0,-40.0,-34.0,14.0
