date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-06-19,US_ID,3.0,17.0,247.0,14.0,-29.0,2.0
2020-06-20,US_ID,-3.0,19.0,,28.0,-8.0,-1.0
2020-06-21,US_ID,14.0,27.0,304.0,27.0,-10.0,-4.0
2020-06-22,US_ID,8.0,14.0,267.0,14.0,-26.0,2.0
2020-06-23,US_ID,7.0,17.0,277.0,15.0,-31.0,5.0
2020-06-24,US_ID,8.0,16.0,225.0,12.0,-29.0,5.0
2020-06-25,US_ID,8.0,18.0,253.0,16.0,-30.0,5.0
2020-06-26,US_ID,0.0,15.0,253.0,15.0,-30.0,4.0
2020-06-27,US_ID,-5.0,14.0,,29.0,-10.0,-1.0
2020-06-28,US_ID,8.0,13.0,175.0,29.0,-12.0,0.0
2020-06-29,US_ID,7.0,12.0,124.0,10.0,-27.0,5.0
2020-06-30,US_ID,10.0,19.0,181.0,16.0,-30.0,7.0
2020-07-01,US_ID,15.0,25.0,203.0,20.0,-30.0,5.0
2020-07-02,US_ID,17.0,34.0,283.0,28.0,-34.0,4.0
2020-07-03,US_ID,5.0,36.0,325.0,16.0,-53.0,7.0
2020-07-04,US_ID,-29.0,21.0,,11.0,-26.0,-1.0
2020-07-05,US_ID,4.0,13.0,328.0,36.0,-18.0,-2.0
2020-07-06,US_ID,11.0,19.0,290.0,17.0,-30.0,3.0
2020-07-07,US_ID,7.0,20.0,237.0,17.0,-33.0,6.0
2020-07-08,US_ID,7.0,19.0,233.0,13.0,-31.0,6.0
2020-07-09,US_ID,6.0,19.0,260.0,13.0,-32.0,6.0
2020-07-10,US_ID,-1.0,16.0,238.0,14.0,-32.0,5.0
2020-07-11,US_ID,-7.0,17.0,,26.0,-9.0,0.0
2020-07-12,US_ID,9.0,20.0,299.0,31.0,-13.0,-1.0
2020-07-13,US_ID,7.0,16.0,254.0,12.0,-28.0,3.0
2020-07-14,US_ID,6.0,18.0,265.0,14.0,-32.0,6.0
2020-07-15,US_ID,6.0,19.0,243.0,10.0,-31.0,6.0
2020-07-16,US_ID,4.0,19.0,268.0,13.0,-33.0,6.0
2020-07-17,US_ID,-3.0,16.0,237.0,11.0,-33.0,5.0
2020-07-18,US_ID,-9.0,16.0,,22.0,-11.0,0.0
2020-07-19,US_ID,8.0,21.0,,34.0,-14.0,-2.0
2020-07-20,US_ID,7.0,18.0,267.0,13.0,-29.0,3.0
2020-07-21,US_ID,4.0,18.0,265.0,11.0,-33.0,6.0
2020-07-22,US_ID,4.0,17.0,212.0,12.0,-31.0,6.0
2020-07-23,US_ID,4.0,17.0,237.0,13.0,-32.0,6.0
2020-07-24,US_ID,-3.0,15.0,260.0,16.0,-32.0,5.0
2020-07-25,US_ID,-8.0,16.0,,28.0,-11.0,0.0
2020-07-26,US_ID,8.0,21.0,,41.0,-14.0,-2.0
2020-07-27,US_ID,5.0,15.0,261.0,13.0,-29.0,3.0
2020-07-28,US_ID,2.0,15.0,230.0,11.0,-33.0,6.0
2020-07-29,US_ID,4.0,17.0,231.0,10.0,-32.0,6.0
2020-07-30,US_ID,3.0,16.0,253.0,14.0,-33.0,6.0
2020-07-31,US_ID,-2.0,15.0,237.0,14.0,-32.0,5.0
2020-08-01,US_ID,-7.0,17.0,,29.0,-12.0,0.0
2020-08-02,US_ID,10.0,21.0,,40.0,-14.0,-2.0
2020-08-03,US_ID,8.0,18.0,248.0,16.0,-28.0,3.0
2020-08-04,US_ID,6.0,19.0,249.0,14.0,-33.0,6.0
2020-08-05,US_ID,7.0,18.0,228.0,16.0,-32.0,5.0
2020-08-06,US_ID,4.0,16.0,227.0,17.0,-33.0,5.0
2020-08-07,US_ID,-2.0,13.0,237.0,16.0,-32.0,4.0
2020-08-08,US_ID,-7.0,14.0,,29.0,-11.0,-1.0
2020-08-09,US_ID,10.0,19.0,,42.0,-14.0,-2.0
2020-08-10,US_ID,7.0,14.0,253.0,16.0,-28.0,2.0
2020-08-11,US_ID,4.0,15.0,244.0,16.0,-32.0,5.0
2020-08-12,US_ID,5.0,14.0,204.0,14.0,-31.0,5.0
2020-08-13,US_ID,4.0,14.0,231.0,16.0,-32.0,5.0
2020-08-14,US_ID,-2.0,12.0,226.0,14.0,-32.0,4.0
2020-08-15,US_ID,-7.0,13.0,,28.0,-12.0,-1.0
2020-08-16,US_ID,9.0,16.0,,37.0,-14.0,-2.0
2020-08-17,US_ID,5.0,12.0,,14.0,-28.0,3.0
2020-08-18,US_ID,3.0,13.0,,12.0,-31.0,5.0
2020-08-19,US_ID,4.0,12.0,,12.0,-30.0,5.0
2020-08-20,US_ID,4.0,13.0,,12.0,-31.0,5.0
2020-08-21,US_ID,-1.0,10.0,,10.0,-30.0,4.0
2020-08-22,US_ID,-5.0,11.0,,23.0,-10.0,0.0
2020-08-23,US_ID,10.0,16.0,,28.0,-13.0,-1.0
2020-08-24,US_ID,3.0,9.0,,8.0,-26.0,3.0
2020-08-25,US_ID,1.0,11.0,,9.0,-30.0,5.0
2020-08-26,US_ID,2.0,10.0,,6.0,-28.0,5.0
2020-08-27,US_ID,1.0,9.0,,9.0,-29.0,5.0
2020-08-28,US_ID,-3.0,8.0,,9.0,-28.0,3.0
2020-08-29,US_ID,-5.0,10.0,199.0,16.0,-10.0,0.0
2020-08-30,US_ID,11.0,14.0,,21.0,-12.0,-1.0
2020-08-31,US_ID,3.0,9.0,,7.0,-25.0,2.0
2020-09-01,US_ID,5.0,15.0,,12.0,-29.0,4.0
2020-09-02,US_ID,4.0,13.0,,8.0,-28.0,4.0
2020-09-03,US_ID,7.0,18.0,,17.0,-29.0,3.0
2020-09-04,US_ID,1.0,16.0,,17.0,-31.0,2.0
2020-09-05,US_ID,-5.0,14.0,,21.0,-16.0,-1.0
2020-09-06,US_ID,15.0,20.0,,23.0,-16.0,-2.0
2020-09-07,US_ID,4.0,10.0,,10.0,-68.0,9.0
2020-09-08,US_ID,3.0,15.0,,9.0,-31.0,4.0
2020-09-09,US_ID,2.0,12.0,,9.0,-27.0,3.0
2020-09-10,US_ID,1.0,9.0,,12.0,-28.0,3.0
2020-09-11,US_ID,-2.0,7.0,182.0,10.0,-27.0,2.0
2020-09-12,US_ID,-4.0,10.0,173.0,23.0,-10.0,-1.0
2020-09-13,US_ID,7.0,11.0,175.0,25.0,-14.0,-1.0
2020-09-14,US_ID,2.0,9.0,153.0,10.0,-21.0,1.0
2020-09-15,US_ID,1.0,11.0,154.0,10.0,-25.0,4.0
2020-09-16,US_ID,1.0,7.0,135.0,8.0,-25.0,4.0
2020-09-17,US_ID,0.0,7.0,150.0,6.0,-26.0,4.0
2020-09-18,US_ID,-3.0,5.0,133.0,5.0,-26.0,3.0
2020-09-19,US_ID,-1.0,8.0,138.0,13.0,-11.0,0.0
2020-09-20,US_ID,11.0,13.0,222.0,24.0,-12.0,-1.0
2020-09-21,US_ID,2.0,7.0,169.0,8.0,-21.0,1.0
2020-09-22,US_ID,-2.0,9.0,149.0,8.0,-25.0,4.0
2020-09-23,US_ID,-2.0,7.0,125.0,2.0,-23.0,4.0
2020-09-24,US_ID,-2.0,6.0,122.0,3.0,-24.0,4.0
2020-09-25,US_ID,-4.0,4.0,103.0,1.0,-24.0,4.0
2020-09-26,US_ID,-4.0,7.0,123.0,12.0,-9.0,0.0
2020-09-27,US_ID,8.0,11.0,180.0,25.0,-12.0,0.0
2020-09-28,US_ID,0.0,6.0,135.0,5.0,-19.0,2.0
2020-09-29,US_ID,-3.0,7.0,137.0,7.0,-24.0,4.0
2020-09-30,US_ID,0.0,8.0,122.0,5.0,-24.0,4.0
2020-10-01,US_ID,3.0,9.0,121.0,10.0,-24.0,3.0
2020-10-02,US_ID,-1.0,8.0,116.0,7.0,-25.0,3.0
2020-10-03,US_ID,-4.0,9.0,124.0,14.0,-12.0,0.0
2020-10-04,US_ID,8.0,11.0,160.0,25.0,-15.0,0.0
2020-10-05,US_ID,2.0,9.0,129.0,9.0,-20.0,1.0
2020-10-06,US_ID,-1.0,10.0,129.0,7.0,-24.0,3.0
2020-10-07,US_ID,-2.0,7.0,113.0,3.0,-23.0,4.0
2020-10-08,US_ID,-2.0,6.0,120.0,9.0,-24.0,4.0
2020-10-09,US_ID,-3.0,6.0,124.0,6.0,-25.0,3.0
2020-10-10,US_ID,-8.0,3.0,73.0,9.0,-13.0,2.0
2020-10-11,US_ID,4.0,8.0,125.0,19.0,-15.0,1.0
2020-10-12,US_ID,-3.0,4.0,112.0,0.0,-25.0,3.0
2020-10-13,US_ID,-6.0,6.0,92.0,4.0,-24.0,5.0
2020-10-14,US_ID,-2.0,6.0,93.0,0.0,-23.0,5.0
2020-10-15,US_ID,-2.0,5.0,106.0,5.0,-24.0,5.0
2020-10-16,US_ID,-4.0,4.0,97.0,2.0,-25.0,4.0
2020-10-17,US_ID,-5.0,5.0,105.0,8.0,-12.0,1.0
2020-10-18,US_ID,5.0,7.0,116.0,17.0,-16.0,1.0
2020-10-19,US_ID,-3.0,4.0,97.0,1.0,-19.0,3.0
2020-10-20,US_ID,-4.0,5.0,97.0,1.0,-23.0,5.0
2020-10-21,US_ID,-3.0,4.0,69.0,0.0,-22.0,5.0
2020-10-22,US_ID,-3.0,2.0,69.0,3.0,-23.0,5.0
2020-10-23,US_ID,-7.0,1.0,56.0,-5.0,-25.0,5.0
2020-10-24,US_ID,-10.0,1.0,25.0,-1.0,-13.0,3.0
2020-10-25,US_ID,1.0,2.0,50.0,1.0,-16.0,3.0
2020-10-26,US_ID,-4.0,2.0,45.0,-7.0,-19.0,4.0
2020-10-27,US_ID,-6.0,4.0,60.0,0.0,-23.0,6.0
2020-10-28,US_ID,-4.0,4.0,54.0,-2.0,-22.0,6.0
2020-10-29,US_ID,-3.0,3.0,68.0,-2.0,-23.0,5.0
2020-10-30,US_ID,-4.0,4.0,71.0,-6.0,-24.0,5.0
2020-10-31,US_ID,-7.0,11.0,81.0,1.0,-11.0,1.0
2020-11-01,US_ID,1.0,1.0,95.0,1.0,-16.0,2.0
2020-11-02,US_ID,-4.0,1.0,79.0,-8.0,-19.0,4.0
2020-11-03,US_ID,0.0,8.0,83.0,-2.0,-25.0,6.0
2020-11-04,US_ID,-8.0,0.0,51.0,-7.0,-23.0,7.0
2020-11-05,US_ID,-6.0,1.0,61.0,-6.0,-23.0,6.0
2020-11-06,US_ID,-9.0,-1.0,41.0,-13.0,-25.0,7.0
2020-11-07,US_ID,-9.0,-1.0,16.0,-9.0,-11.0,4.0
2020-11-08,US_ID,-4.0,-2.0,12.0,-8.0,-17.0,4.0
2020-11-09,US_ID,-6.0,0.0,23.0,-12.0,-19.0,5.0
2020-11-10,US_ID,-9.0,-1.0,19.0,-12.0,-24.0,8.0
2020-11-11,US_ID,-4.0,-1.0,8.0,-15.0,-29.0,9.0
2020-11-12,US_ID,-9.0,-2.0,17.0,-10.0,-24.0,8.0
2020-11-13,US_ID,-15.0,-6.0,-14.0,-22.0,-26.0,10.0
2020-11-14,US_ID,-11.0,-2.0,-5.0,-16.0,-12.0,5.0
2020-11-15,US_ID,-6.0,-2.0,9.0,-10.0,-17.0,5.0
2020-11-16,US_ID,-7.0,0.0,26.0,-11.0,-19.0,5.0
2020-11-17,US_ID,-9.0,2.0,31.0,-9.0,-23.0,8.0
2020-11-18,US_ID,-8.0,0.0,7.0,-14.0,-23.0,8.0
2020-11-19,US_ID,-9.0,-1.0,18.0,-11.0,-24.0,8.0
2020-11-20,US_ID,-9.0,-1.0,29.0,-14.0,-24.0,8.0
2020-11-21,US_ID,-10.0,2.0,24.0,-3.0,-11.0,5.0
2020-11-22,US_ID,-1.0,3.0,44.0,-5.0,-13.0,4.0
2020-11-23,US_ID,-1.0,8.0,27.0,-11.0,-25.0,6.0
2020-11-24,US_ID,1.0,18.0,38.0,-4.0,-31.0,8.0
2020-11-25,US_ID,10.0,41.0,14.0,-3.0,-38.0,9.0
2020-11-26,US_ID,-76.0,-25.0,16.0,-42.0,-83.0,22.0
2020-11-27,US_ID,-13.0,-11.0,46.0,-34.0,-58.0,16.0
2020-11-28,US_ID,-18.0,-11.0,23.0,-11.0,-17.0,6.0
2020-11-29,US_ID,-6.0,-6.0,41.0,3.0,-16.0,4.0
2020-11-30,US_ID,-7.0,-2.0,16.0,-15.0,-19.0,6.0
2020-12-01,US_ID,-6.0,5.0,22.0,-10.0,-24.0,8.0
2020-12-02,US_ID,-7.0,1.0,19.0,-13.0,-22.0,8.0
2020-12-03,US_ID,-7.0,2.0,21.0,-14.0,-23.0,8.0
2020-12-04,US_ID,-8.0,-1.0,12.0,-20.0,-23.0,8.0
2020-12-05,US_ID,-8.0,1.0,18.0,-12.0,-8.0,4.0
2020-12-06,US_ID,-2.0,1.0,41.0,-12.0,-13.0,4.0
2020-12-07,US_ID,-6.0,2.0,23.0,-19.0,-19.0,5.0
2020-12-08,US_ID,-8.0,3.0,26.0,-12.0,-22.0,8.0
2020-12-09,US_ID,-7.0,2.0,11.0,-14.0,-22.0,8.0
2020-12-10,US_ID,-8.0,2.0,16.0,-16.0,-23.0,8.0
2020-12-11,US_ID,-10.0,-1.0,6.0,-23.0,-23.0,9.0
2020-12-12,US_ID,-8.0,3.0,11.0,-14.0,-8.0,5.0
2020-12-13,US_ID,-5.0,1.0,12.0,-15.0,-14.0,5.0
2020-12-14,US_ID,-6.0,2.0,10.0,-14.0,-20.0,6.0
2020-12-15,US_ID,-6.0,7.0,3.0,-11.0,-23.0,8.0
2020-12-16,US_ID,-2.0,9.0,2.0,-12.0,-22.0,8.0
2020-12-17,US_ID,-4.0,6.0,6.0,-12.0,-23.0,8.0
2020-12-18,US_ID,-5.0,5.0,12.0,-13.0,-23.0,8.0
2020-12-19,US_ID,-5.0,8.0,15.0,5.0,-9.0,4.0
2020-12-20,US_ID,6.0,10.0,25.0,-4.0,-10.0,3.0
2020-12-21,US_ID,13.0,17.0,63.0,-7.0,-26.0,5.0
2020-12-22,US_ID,10.0,23.0,25.0,-6.0,-33.0,8.0
2020-12-23,US_ID,22.0,42.0,40.0,-1.0,-35.0,7.0
2020-12-24,US_ID,-3.0,43.0,40.0,-24.0,-58.0,13.0
2020-12-25,US_ID,-86.0,-66.0,-9.0,-51.0,-84.0,23.0
2020-12-26,US_ID,-24.0,-15.0,-15.0,-19.0,-24.0,8.0
2020-12-27,US_ID,-10.0,-10.0,29.0,-1.0,-17.0,4.0
2020-12-28,US_ID,1.0,0.0,32.0,-11.0,-34.0,8.0
2020-12-29,US_ID,-2.0,4.0,28.0,-10.0,-38.0,11.0
2020-12-30,US_ID,-2.0,6.0,12.0,-15.0,-37.0,11.0
2020-12-31,US_ID,6.0,30.0,28.0,-22.0,-46.0,11.0
2021-01-01,US_ID,-32.0,-26.0,28.0,-41.0,-72.0,22.0
2021-01-02,US_ID,-15.0,-7.0,-2.0,-11.0,-16.0,7.0
2021-01-03,US_ID,-7.0,-7.0,23.0,-3.0,-12.0,5.0
2021-01-04,US_ID,-3.0,1.0,-4.0,-13.0,-20.0,6.0
2021-01-05,US_ID,-5.0,5.0,23.0,-12.0,-23.0,8.0
2021-01-06,US_ID,-7.0,-1.0,2.0,-19.0,-22.0,8.0
2021-01-07,US_ID,-10.0,-3.0,5.0,-20.0,-23.0,9.0
2021-01-08,US_ID,-12.0,-6.0,-3.0,-24.0,-22.0,9.0
2021-01-09,US_ID,-11.0,-4.0,1.0,-14.0,-9.0,5.0
2021-01-10,US_ID,0.0,-1.0,24.0,-10.0,-12.0,4.0
2021-01-11,US_ID,-8.0,-2.0,15.0,-19.0,-18.0,6.0
2021-01-12,US_ID,-12.0,-3.0,-5.0,-19.0,-23.0,9.0
2021-01-13,US_ID,-10.0,-4.0,5.0,-20.0,-23.0,8.0
2021-01-14,US_ID,-11.0,-6.0,21.0,-15.0,-24.0,7.0
2021-01-15,US_ID,-13.0,-8.0,-3.0,-21.0,-24.0,8.0
2021-01-16,US_ID,-13.0,-6.0,9.0,-16.0,-12.0,5.0
2021-01-17,US_ID,-5.0,-6.0,33.0,-12.0,-13.0,4.0
2021-01-18,US_ID,-6.0,-5.0,41.0,-18.0,-33.0,8.0
2021-01-19,US_ID,-13.0,-3.0,23.0,-16.0,-22.0,7.0
2021-01-20,US_ID,-12.0,-6.0,7.0,-16.0,-21.0,8.0
2021-01-21,US_ID,-13.0,-8.0,3.0,-17.0,-22.0,8.0
2021-01-22,US_ID,-14.0,-7.0,-1.0,-22.0,-22.0,8.0
2021-01-23,US_ID,-12.0,-6.0,8.0,-16.0,-11.0,4.0
2021-01-24,US_ID,-8.0,-7.0,21.0,-15.0,-13.0,4.0
2021-01-25,US_ID,-13.0,-8.0,8.0,-20.0,-18.0,5.0
2021-01-26,US_ID,-13.0,-5.0,10.0,-15.0,-22.0,7.0
2021-01-27,US_ID,-15.0,-9.0,-11.0,-20.0,-21.0,9.0
2021-01-28,US_ID,-14.0,-9.0,6.0,-16.0,-21.0,8.0
2021-01-29,US_ID,-14.0,-8.0,-8.0,-21.0,-23.0,8.0
2021-01-30,US_ID,-10.0,-5.0,23.0,-13.0,-9.0,4.0
2021-01-31,US_ID,-1.0,-3.0,53.0,-7.0,-11.0,3.0
2021-02-01,US_ID,-8.0,-3.0,24.0,-12.0,-16.0,4.0
2021-02-02,US_ID,-11.0,-1.0,19.0,-13.0,-21.0,7.0
2021-02-03,US_ID,-9.0,-2.0,0.0,-14.0,-20.0,7.0
2021-02-04,US_ID,-10.0,-4.0,10.0,-12.0,-21.0,7.0
2021-02-05,US_ID,-10.0,-3.0,6.0,-20.0,-21.0,7.0
2021-02-06,US_ID,-10.0,1.0,12.0,-12.0,-10.0,4.0
2021-02-07,US_ID,-11.0,4.0,30.0,-13.0,-12.0,2.0
2021-02-08,US_ID,-11.0,-5.0,21.0,-13.0,-17.0,5.0
2021-02-09,US_ID,-11.0,-1.0,21.0,-11.0,-20.0,7.0
2021-02-10,US_ID,-8.0,1.0,15.0,-10.0,-19.0,7.0
2021-02-11,US_ID,-10.0,-1.0,-5.0,-11.0,-20.0,7.0
2021-02-12,US_ID,-15.0,-4.0,-14.0,-18.0,-24.0,9.0
