abbr,feature,lag,best_corr,best_orig_corr,p_value
SA,new_vaccine_doses_administered,34,0.25157481735122783,0.25157481735122783,1.2799383141399008e-05
SA,cumulative_persons_vaccinated,49,0.19994315697982273,-0.19994315697982273,0.0005635149025775137
SA,cumulative_vaccine_doses_administered,49,0.19329262832734279,-0.19329262832734279,0.000863379073172809
SA,new_persons_fully_vaccinated,34,0.1848423388220819,0.1848423388220819,0.001573475214702912
SA,new_persons_vaccinated,39,0.18296249179817797,0.18296249179817797,0.0016571948835910429
SA,cumulative_persons_fully_vaccinated,49,0.15007422315585212,-0.15007422315585212,0.00996951815696262
