abbr,feature,lag,best_corr,best_orig_corr,p_value
ACT,cumulative_persons_fully_vaccinated,0,0.2811813974065884,0.2811813974065884,0.0033275407423337443
ACT,cumulative_vaccine_doses_administered,0,0.27520318826078066,0.27520318826078066,0.006534651301004537
ACT,cumulative_persons_vaccinated,0,0.23667888553976607,0.23667888553976607,0.07008747366904503
ACT,new_persons_vaccinated,48,0.18285486334382833,0.18285486334382833,0.0017066295540933542
ACT,new_vaccine_doses_administered,19,0.14322012607145723,0.14322012607145723,0.019764751571554166
ACT,new_persons_fully_vaccinated,0,0.11587966474692156,0.11587966474692156,0.25912174462101745
