abbr,feature,lag,best_corr,best_orig_corr,p_value
TAS,QLD,15,0.919722493009638,0.919722493009638,0.15923322990843525
TAS,ACT,15,0.9161325345475064,0.9161325345475064,0.0004868074344073586
TAS,NSW,11,0.9090459000060841,0.9090459000060841,9.049938469506638e-06
TAS,NT,14,0.8166744933796276,0.8166744933796276,5.6305218568587884e-24
