abbr,feature,lag,best_corr,best_orig_corr,p_value
ACT,QLD,12,0.9749944224643717,0.9749944224643717,0.522751900729291
ACT,NT,10,0.9005242406600593,0.9005242406600593,0.0020545343291391866
