abbr,feature,lag,best_corr,p_value,type,best_orig_corr
GA,OH,47,0.5268138745316832,3.947816301765492e-46,region,0.5268138745316832
GA,MD,49,0.5262510315688198,5.0354561444138926e-46,region,0.5262510315688198
GA,DE,47,0.5253417245402154,8.144691571705279e-46,region,0.5253417245402154
GA,search_trends_anosmia,15,0.516244928348722,1.0373973367990446e-43,google-search-trends,0.516244928348722
GA,PA,49,0.5068698458375935,2.699484250501445e-42,region,0.5068698458375935
GA,search_trends_dysgeusia,0,0.5045344184574674,7.485515751487231e-41,google-search-trends,0.5045344184574674
GA,CO,49,0.5042203161914878,8.369678780688513e-42,region,0.5042203161914878
GA,NE,49,0.4808172910449091,1.206202822030915e-37,region,0.4808172910449091
GA,WI,49,0.4747473560878926,1.2839557862827434e-36,region,0.4747473560878926
GA,AK,49,0.4656590728986165,4.059166089645605e-35,region,0.4656590728986165
GA,NY,49,0.4534211925255206,3.615796509725185e-33,region,0.4534211925255206
GA,current_intensive_care_patients,49,0.4388990140522662,5.469702047798616e-29,hospitalizations,0.4388990140522662
GA,search_trends_bradycardia,0,0.4352174338203269,4.650260296554274e-29,google-search-trends,0.4352174338203269
GA,ME,48,0.4219823388231236,1.9632919668827646e-28,region,0.4219823388231236
GA,VT,49,0.4212345372055159,2.106217211139574e-28,region,0.4212345372055159
GA,NJ,20,0.4071276261019375,3.4225136468109554e-26,region,0.4071276261019375
GA,search_trends_tachycardia,0,0.3917413977220665,1.991067348922162e-24,google-search-trends,0.3917413977220665
GA,search_trends_eye_pain,2,0.3892067928319619,8.143348989461933e-24,google-search-trends,0.3892067928319619
GA,HI,49,0.3875995347049414,6.05426584533034e-24,region,0.3875995347049414
GA,cumulative_intensive_care_patients,44,0.3681830659467243,7.119787843148821e-20,hospitalizations,0.3681830659467243
GA,current_hospitalized_patients,49,0.3630077262296021,1.0828378029997794e-19,hospitalizations,0.3630077262296021
GA,KS,49,0.3533820003771479,6.574441000796941e-20,region,0.3533820003771479
GA,MN,49,0.3524534355319332,8.331867345163056e-20,region,0.3524534355319332
GA,search_trends_stretch_marks,49,0.3453921112052764,4.920713528584863e-19,google-search-trends,-0.3453921112052764
GA,cumulative_hospitalized_patients,23,0.3400901208212468,1.325200856269823e-12,hospitalizations,0.3400901208212468
GA,SD,47,0.3396430216545771,2.6776269062232522e-18,region,0.3396430216545771
GA,search_trends_grandiosity,49,0.3333229551722276,9.23773330598428e-18,google-search-trends,0.3333229551722276
GA,search_trends_hypoxia,0,0.323807926711287,1.5555179152792195e-15,google-search-trends,0.323807926711287
GA,search_trends_abdominal_obesity,49,0.32373472276536,8.668038045508183e-17,google-search-trends,-0.32373472276536
GA,search_trends_palpitations,0,0.3216700554769162,1.5805967386326722e-16,google-search-trends,0.3216700554769162
GA,new_hospitalized_patients,49,0.3131726676414412,8.426794834662972e-15,hospitalizations,0.3131726676414412
GA,CT,14,0.3106200799755986,6.258838767416981e-15,region,0.3106200799755986
GA,search_trends_ingrown_hair,47,0.3016851026484487,1.165955396717147e-14,google-search-trends,0.3016851026484487
GA,MI,49,0.2992761285381042,1.8423893639899412e-14,region,0.2992761285381042
GA,search_trends_compulsive_hoarding,49,0.2855783074142811,2.991772605608208e-13,google-search-trends,-0.2855783074142811
GA,search_trends_swollen_feet,49,0.2742064705155854,2.7029173460664472e-12,google-search-trends,-0.2742064705155854
GA,search_trends_photodermatitis,49,0.2736412820165466,3.007452514711954e-12,google-search-trends,-0.2736412820165466
GA,search_trends_skin_rash,49,0.2731180874628248,3.319128095651889e-12,google-search-trends,-0.2731180874628248
GA,search_trends_bunion,33,0.2727429487015549,5.588782036206422e-12,google-search-trends,0.2727429487015549
GA,search_trends_esophagitis,47,0.2717999438437145,4.9683685107826686e-12,google-search-trends,0.2717999438437145
GA,search_trends_bells_palsy,0,0.2648667291252656,3.5312207198461735e-11,google-search-trends,0.2648667291252656
GA,search_trends_bruxism,49,0.2647688652633184,1.5561470470858706e-11,google-search-trends,0.2647688652633184
GA,MO,17,0.2636568367320391,2.018169468181008e-11,region,0.2636568367320391
GA,search_trends_facial_nerve_paralysis,0,0.2633217080104761,4.2320305795832365e-11,google-search-trends,0.2633217080104761
GA,new_persons_vaccinated,33,0.260748232673638,1.981718402883417e-05,vaccinations,0.260748232673638
GA,search_trends_pericarditis,47,0.2595014313039628,4.338127999915387e-11,google-search-trends,0.2595014313039628
GA,search_trends_allergic_conjunctivitis,49,0.2590109636137656,4.378748400592944e-11,google-search-trends,-0.2590109636137656
GA,search_trends_hives,48,0.2578245785970705,5.513719030415014e-11,google-search-trends,0.2578245785970705
GA,search_trends_acne,47,0.2543906745417782,9.986187375883782e-11,google-search-trends,0.2543906745417782
GA,new_vaccine_doses_administered,41,0.2537737572137036,3.197558008447866e-05,vaccinations,0.2537737572137036
GA,search_trends_milium,49,0.2488389419461739,2.562197742586248e-10,google-search-trends,-0.2488389419461739
