abbr,feature,lag,best_corr,p_value,type,best_orig_corr
CA,search_trends_ingrown_hair,48,0.2867557892460433,2.784108895585688e-13,google-search-trends,0.2867557892460433
CA,search_trends_leukorrhea,49,0.2850221324365278,3.339692155291152e-13,google-search-trends,0.2850221324365278
CA,search_trends_skin_tag,48,0.2811960100008414,7.979173777239933e-13,google-search-trends,0.2811960100008414
CA,search_trends_underweight,48,0.2737612820175578,3.280981899698506e-12,google-search-trends,0.2737612820175578
CA,search_trends_eczema,48,0.2686055875269207,8.998482164364625e-12,google-search-trends,0.2686055875269207
CA,search_trends_suicidal_ideation,49,0.2671797743441989,1.0015448107468802e-11,google-search-trends,-0.2671797743441989
CA,HI,49,0.2650570868118183,1.4766335753131277e-11,region,0.2650570868118183
CA,search_trends_photodermatitis,48,0.2615267810242778,3.0695716961110443e-11,google-search-trends,0.2615267810242778
CA,search_trends_red_eye,0,0.2601712874218362,5.210083872976829e-11,google-search-trends,0.2601712874218362
CA,search_trends_ataxia,49,0.2567017700182274,6.583891152183079e-11,google-search-trends,-0.2567017700182274
CA,search_trends_frequent_urination,41,0.2550616594715392,1.0511272176953039e-10,google-search-trends,0.2550616594715392
CA,IA,49,0.2515978221277363,1.5989339720968488e-10,region,0.2515978221277363
CA,MI,47,0.2474267559320967,3.90942002794553e-10,region,0.2474267559320967
CA,new_persons_fully_vaccinated_moderna,0,0.2435546111792893,0.0014677649485221,vaccinations,0.2435546111792893
CA,new_vaccine_doses_administered_moderna,33,0.2275953293686987,0.00024303021295,vaccinations,0.2275953293686987
CA,new_persons_fully_vaccinated_janssen,0,0.1610960785264449,0.0485574076398949,vaccinations,0.1610960785264449
CA,ND,49,0.1594421862766581,5.986273838318753e-05,region,0.1594421862766581
CA,mobility_retail_and_recreation,1,0.1490554362008934,0.0003571679912194,mobility,0.1490554362008934
CA,new_vaccine_doses_administered_janssen,0,0.135018763912032,0.0463097406830543,vaccinations,0.135018763912032
CA,mobility_residential,3,0.1188992235425791,0.0044502019429076,mobility,0.1188992235425791
CA,mobility_workplaces,3,0.0896013728288292,0.0351438811688118,mobility,0.0896013728288292
