abbr,feature,lag,best_corr,best_orig_corr,p_value
MB,SK,49,0.5797111993235473,0.5797111993235473,2.4395617804998378e-50
MB,AB,49,0.5583094588859715,0.5583094588859715,4.563080906597256e-46
MB,ON,44,0.5218378009862098,0.5218378009862098,1.9496333427750356e-39
MB,BC,0,0.4956896170774009,0.4956896170774009,6.416491130514795e-34
MB,NS,0,0.4907040972048645,0.4907040972048645,2.663568857854999e-32
MB,QC,12,0.4521513126534672,0.4521513126534672,2.10371785284788e-28
MB,PE,44,0.30216866662995295,0.30216866662995295,7.048339091292289e-13
MB,NB,49,0.22944045305047855,0.22944045305047855,5.911582055353833e-08
MB,NL,0,0.0959266716011049,0.0959266716011049,0.06842304791519624
