abbr,feature,lag,best_corr,best_orig_corr,p_value
QC,AB,49,0.7824293690818633,0.7824293690818633,5.528671859029482e-114
QC,ON,49,0.595381563514299,0.595381563514299,1.1305592809525843e-53
QC,BC,49,0.5568821340442514,0.5568821340442514,8.574813166710332e-46
QC,SK,49,0.533265982918251,0.533265982918251,1.9048895394353282e-41
QC,MB,12,0.4521513126534672,0.4521513126534672,2.10371785284788e-28
QC,PE,39,0.26673904119464514,0.26673904119464514,3.035674007891142e-10
QC,NB,49,0.2045012925662079,0.2045012925662079,1.4458868532911151e-06
QC,NS,13,0.05159459587247993,0.05159459587247993,0.3623803314280055
QC,NL,13,0.028053491529365548,0.028053491529365548,0.6826699678059561
