abbr,feature,lag,best_corr,best_orig_corr,p_value
NB,SK,0,0.6652862764543348,0.6652862764543348,4.637344398250219e-37
NB,AB,6,0.5276088532907206,0.5276088532907206,1.798355475093183e-07
NB,BC,31,0.4179027705170214,0.4179027705170214,8.481811132073745e-16
NB,ON,49,0.3893933293883737,0.3893933293883737,3.2719553051292603e-21
NB,PE,13,0.3848336341937408,0.3848336341937408,0.001976413770912045
NB,NS,0,0.3122736021700838,0.3122736021700838,0.0007832847730737066
NB,NL,0,0.2812613002999238,0.2812613002999238,0.15053115041434195
NB,MB,49,0.22944045305047855,0.22944045305047855,5.911582055353833e-08
NB,QC,49,0.2045012925662079,0.2045012925662079,1.4458868532911151e-06
