abbr,feature,lag,best_corr,best_orig_corr,p_value
NS,MB,0,0.4907040972048645,0.4907040972048645,2.663568857854999e-32
NS,ON,48,0.3673680343287599,0.3673680343287599,7.419753027895703e-19
NS,SK,0,0.34866118211767283,0.34866118211767283,1.6121123479370563e-08
NS,AB,0,0.3471089402544767,0.3471089402544767,4.013103445671199e-08
NS,NB,0,0.3122736021700838,0.3122736021700838,0.0007832847730737066
NS,BC,0,0.28038058657778553,0.28038058657778553,1.5185816878165902e-05
NS,NL,0,0.2134525661909856,0.2134525661909856,0.004355957919054899
NS,PE,49,0.16701679346235962,-0.16701679346235962,8.808959841681894e-05
NS,QC,13,0.051594595872479936,0.051594595872479936,0.3623803314280055
