abbr,feature,lag,best_corr,p_value,type,best_orig_corr
VIC,VIC,1,1.0,0.0,region,1.0
VIC,ACT,42,0.7899871817332965,4.5061419441789876e-105,region,0.7899871817332965
VIC,search_trends_pericarditis,11,0.5809316845699483,1.0931325170257563e-38,google-search-trends,0.5809316845699483
VIC,cumulative_persons_fully_vaccinated,49,0.5233846926151587,3.862306136891315e-18,vaccinations,0.5233846926151587
VIC,search_trends_chest_pain,28,0.5220009788171274,5.0939743169506444e-42,google-search-trends,0.5220009788171274
VIC,cumulative_vaccine_doses_administered,49,0.4973521973220784,2.820513757964002e-16,vaccinations,0.4973521973220784
VIC,new_persons_fully_vaccinated,49,0.4935158486567365,5.149440589963657e-16,vaccinations,0.4935158486567365
VIC,NSW,49,0.484314708088672,1.4916374645397088e-36,region,0.484314708088672
VIC,cumulative_persons_vaccinated,49,0.4720920099733342,1.2973193717760761e-14,vaccinations,0.4720920099733342
VIC,new_vaccine_doses_administered,49,0.4538372956936095,1.7069352350779659e-13,vaccinations,0.4538372956936095
VIC,search_trends_palpitations,8,0.3723655049351448,5.829321339125536e-21,google-search-trends,0.3723655049351448
VIC,new_persons_vaccinated,0,0.3290284461225867,1.4495189276644643e-06,vaccinations,0.3290284461225867
VIC,search_trends_inflammation,31,0.3138216003782476,8.422835332297659e-13,google-search-trends,0.3138216003782476
VIC,search_trends_ageusia,19,0.3128865513081986,6.975858889945023e-05,google-search-trends,0.3128865513081986
VIC,current_hospitalized_patients,7,0.2884204581260598,0.0388847305471005,hospitalizations,0.2884204581260598
VIC,search_trends_myocardial_infarction,31,0.2834803961570866,2.328860390268418e-09,google-search-trends,0.2834803961570866
VIC,search_trends_laryngitis,15,0.2722878238873177,4.012254664284959e-09,google-search-trends,0.2722878238873177
VIC,search_trends_candidiasis,0,0.2656257143704826,0.0002516079026729,google-search-trends,0.2656257143704826
VIC,search_trends_sore_throat,18,0.2479487590523282,7.747231671446676e-08,google-search-trends,0.2479487590523282
VIC,search_trends_oral_candidiasis,22,0.2406517917966942,0.0034213415412873,google-search-trends,0.2406517917966942
VIC,search_trends_type_2_diabetes,4,0.2397372538045263,7.215057811299509e-05,google-search-trends,0.2397372538045263
VIC,search_trends_hypochondriasis,38,0.2289953418550983,9.702250886790794e-06,google-search-trends,0.2289953418550983
VIC,search_trends_cough,13,0.2254455409111729,1.4941943706427046e-06,google-search-trends,0.2254455409111729
VIC,search_trends_bronchitis,5,0.2215712101714121,1.785893051467197e-05,google-search-trends,0.2215712101714121
VIC,search_trends_attention_deficit_hyperactivity_disorder,0,0.2215363008648604,0.0003539350357184,google-search-trends,0.2215363008648604
VIC,search_trends_swollen_lymph_nodes,31,0.2167852713664077,8.841607602851569e-05,google-search-trends,0.2167852713664077
VIC,search_trends_tachycardia,38,0.2143680013129102,8.71106627810011e-06,google-search-trends,0.2143680013129102
VIC,search_trends_rhinorrhea,27,0.2106274934950154,2.829760306717473e-05,google-search-trends,0.2106274934950154
VIC,search_trends_toothache,0,0.2075885627325246,0.0001074311936087,google-search-trends,0.2075885627325246
VIC,search_trends_strabismus,6,0.2064837929713815,7.40615900951539e-06,google-search-trends,0.2064837929713815
VIC,search_trends_diabetes,0,0.2035206871884466,0.0104972853335387,google-search-trends,0.2035206871884466
VIC,search_trends_hypercalcaemia,29,0.2031565431098188,0.0356989515960507,google-search-trends,0.2031565431098188
VIC,search_trends_common_cold,13,0.2016719830220875,0.0001127097088388,google-search-trends,0.2016719830220875
VIC,search_trends_desquamation,12,0.2014357965918001,2.0115082453278945e-05,google-search-trends,0.2014357965918001
