abbr,feature,lag,best_corr,best_orig_corr,p_value
QC,AB,49,0.7824293690818633,0.7824293690818633,5.528671859029482e-114
QC,ON,49,0.595381563514299,0.595381563514299,1.1305592809525843e-53
QC,BC,49,0.5568821340442514,0.5568821340442514,8.574813166710332e-46
QC,SK,49,0.533265982918251,0.533265982918251,1.9048895394353282e-41
