abbr,feature,lag,best_corr,best_orig_corr,p_value
NB,SK,0,0.6652862764543348,0.6652862764543348,4.637344398250219e-37
NB,AB,6,0.5276088532907206,0.5276088532907206,1.798355475093183e-07
